# data file from generate.cpp
wavelengths,spectrum
2557.9999999995,0.9917319162
2558.1999999995,0.9914162149
2558.3999999995,0.9910651620
2558.5999999995,0.9906830283
2558.7999999995,0.9902740211
2558.9999999995,0.9898422903
2559.1999999995,0.9893919309
2559.3999999995,0.9889269835
2559.5999999995,0.9884514309
2559.7999999995,0.9879691916
2559.9999999995,0.9874841100
2560.1999999995,0.9869999428
2560.3999999995,0.9865203431
2560.5999999995,0.9860488403
2560.7999999995,0.9855888182
2560.9999999995,0.9851434904
2561.1999999995,0.9847158739
2561.3999999995,0.9843087611
2561.5999999995,0.9839246907
2561.7999999995,0.9835659187
2561.9999999995,0.9832343889
2562.1999999995,0.9829317047
2562.3999999995,0.9826591016
2562.5999999995,0.9824174221
2562.7999999995,0.9822070926
2562.9999999995,0.9820281036
2563.1999999995,0.9818799925
2563.3999999995,0.9817618317
2563.5999999995,0.9816722191
2563.7999999995,0.9816092751
2563.9999999995,0.9815706429
2564.1999999995,0.9815534947
2564.3999999995,0.9815545433
2564.5999999995,0.9815700589
2564.7999999995,0.9815958909
2564.9999999995,0.9816274965
2565.1999999995,0.9816599730
2565.3999999995,0.9816880965
2565.5999999995,0.9817063657
2565.7999999995,0.9817090496
2565.9999999995,0.9816902410
2566.1999999995,0.9816439129
2566.3999999995,0.9815639798
2566.5999999995,0.9814443617
2566.7999999995,0.9812790508
2566.9999999995,0.9810621806
2567.1999999995,0.9807880972
2567.3999999995,0.9804514300
2567.5999999995,0.9800471645
2567.7999999995,0.9795707131
2567.9999999995,0.9790179854
2568.1999999995,0.9783854562
2568.3999999995,0.9776702301
2568.5999999995,0.9768701028
2568.7999999995,0.9759836176
2568.9999999995,0.9750101156
2569.1999999995,0.9739497803
2569.3999999995,0.9728036745
2569.5999999995,0.9715737687
2569.7999999995,0.9702629613
2569.9999999995,0.9688750887
2570.1999999995,0.9674149254
2570.3999999995,0.9658881736
2570.5999999995,0.9643014419
2570.7999999995,0.9626622119
2570.9999999995,0.9609787951
2571.1999999995,0.9592602768
2571.3999999995,0.9575164501
2571.5999999995,0.9557577391
2571.7999999995,0.9539951122
2571.9999999995,0.9522399855
2572.1999999995,0.9505041194
2572.3999999995,0.9487995062
2572.5999999995,0.9471382538
2572.7999999995,0.9455324636
2572.9999999995,0.9439941058
2573.1999999995,0.9425348940
2573.3999999995,0.9411661599
2573.5999999995,0.9398987300
2573.7999999995,0.9387428069
2573.9999999995,0.9377078557
2574.1999999995,0.9368024985
2574.3999999995,0.9360344172
2574.5999999995,0.9354102679
2574.7999999995,0.9349356063
2574.9999999995,0.9346148263
2575.1999999995,0.9344511131
2575.3999999995,0.9344464109
2575.5999999995,0.9346014052
2575.7999999995,0.9349155216
2575.9999999995,0.9353869395
2576.1999999995,0.9360126212
2576.3999999995,0.9367883554
2576.5999999995,0.9377088151
2576.7999999995,0.9387676281
2576.9999999995,0.9399574589
2577.1999999995,0.9412701018
2577.3999999995,0.9426965820
2577.5999999995,0.9442272639
2577.7999999995,0.9458519650
2577.9999999995,0.9475600735
2578.1999999995,0.9493406671
2578.3999999995,0.9511826324
2578.5999999995,0.9530747820
2578.7999999995,0.9550059687
2578.9999999995,0.9569651941
2579.1999999995,0.9589417118
2579.3999999995,0.9609251218
2579.5999999995,0.9629054575
2579.7999999995,0.9648732626
2579.9999999995,0.9668196578
2580.1999999995,0.9687363972
2580.3999999995,0.9706159140
2580.5999999995,0.9724513547
2580.7999999995,0.9742366033
2580.9999999995,0.9759662948
2581.1999999995,0.9776358183
2581.3999999995,0.9792413116
2581.5999999995,0.9807796463
2581.7999999995,0.9822484056
2581.9999999995,0.9836458548
2582.1999999995,0.9849709063
2582.3999999995,0.9862230791
2582.5999999995,0.9874024541
2582.7999999995,0.9885096271
2582.9999999995,0.9895456588
2583.1999999995,0.9905120241
2583.3999999995,0.9914105606
2583.5999999995,0.9922434178
2583.7999999995,0.9930130070
2583.9999999995,0.9937219535
2584.1999999995,0.9943730500
2584.3999999995,0.9949692135
2584.5999999995,0.9955134448
2584.7999999995,0.9960087913
2584.9999999995,0.9964583133
2585.1999999995,0.9968650535
2585.3999999995,0.9972320106
2585.5999999995,0.9975621164
2585.7999999995,0.9978582153
2585.9999999995,0.9981230491
2586.1999999995,0.9983592429
2586.3999999995,0.9985692955
2586.5999999995,0.9987555717
2586.7999999995,0.9989202976
2586.9999999995,0.9990655576
2587.1999999995,0.9991932940
2587.3999999995,0.9993053080
2587.5999999995,0.9994032622
2587.7999999995,0.9994886843
2587.9999999995,0.9995629724
2588.1999999995,0.9996273999
2588.3999999995,0.9996831226
2588.5999999995,0.9997311847
2588.7999999995,0.9997725265
2588.9999999995,0.9998079908
2589.1999999995,0.9998383307
2589.3999999995,0.9998642164
2589.5999999995,0.9998862422
2589.7999999995,0.9999049330
2589.9999999995,0.9999207512
2590.1999999995,0.9999341024
2590.3999999995,0.9999453410
2590.5999999995,0.9999547760
2590.7999999995,0.9999626758
2590.9999999995,0.9999692724
2591.1999999995,0.9999747661
2591.3999999995,0.9999793292
2591.5999999995,0.9999831090
2591.7999999995,0.9999862318
2591.9999999995,0.9999888047
2592.1999999995,0.9999909188
2592.3999999995,0.9999926512
2592.5999999995,0.9999940666
2592.7999999995,0.9999952198
2592.9999999995,0.9999961562
2593.1999999995,0.9999969140
2593.3999999995,0.9999975247
2593.5999999995,0.9999980146
2593.7999999995,0.9999984049
2593.9999999995,0.9999987133
2594.1999999995,0.9999989537
2594.3999999995,0.9999991374
2594.5999999995,0.9999992730
2594.7999999995,0.9999993672
2594.9999999995,0.9999994243
2595.1999999995,0.9999994473
2595.3999999995,0.9999994371
2595.5999999995,0.9999993932
2595.7999999995,0.9999993135
2595.9999999995,0.9999991938
2596.1999999995,0.9999990284
2596.3999999995,0.9999988092
2596.5999999995,0.9999985257
2596.7999999995,0.9999981647
2596.9999999995,0.9999977096
2597.1999999995,0.9999971398
2597.3999999995,0.9999964304
2597.5999999995,0.9999955510
2597.7999999995,0.9999944648
2597.9999999995,0.9999931274
2598.1999999995,0.9999914858
2598.3999999995,0.9999894764
2598.5999999995,0.9999870236
2598.7999999995,0.9999840376
2598.9999999995,0.9999804123
2599.1999999995,0.9999760223
2599.3999999995,0.9999707203
2599.5999999995,0.9999643335
2599.7999999995,0.9999566603
2599.9999999995,0.9999474654
2600.1999999995,0.9999364760
2600.3999999995,0.9999233762
2600.5999999995,0.9999078014
2600.7999999995,0.9998893326
2600.9999999995,0.9998674894
2601.1999999995,0.9998417228
2601.3999999995,0.9998114078
2601.5999999995,0.9997758350
2601.7999999995,0.9997342023
2601.9999999995,0.9996856053
2602.1999999995,0.9996290282
2602.3999999995,0.9995633340
2602.5999999995,0.9994872545
2602.7999999995,0.9993993805
2602.9999999995,0.9992981515
2603.1999999995,0.9991818461
2603.3999999995,0.9990485726
2603.5999999995,0.9988962604
2603.7999999995,0.9987226516
2603.9999999995,0.9985252945
2604.1999999995,0.9983015377
2604.3999999995,0.9980485262
2604.5999999995,0.9977631993
2604.7999999995,0.9974422906
2604.9999999995,0.9970823305
2605.1999999995,0.9966796517
2605.3999999995,0.9962303976
2605.5999999995,0.9957305343
2605.7999999995,0.9951758657
2605.9999999995,0.9945620538
2606.1999999995,0.9938846416
2606.3999999995,0.9931390812
2606.5999999995,0.9923207663
2606.7999999995,0.9914250686
2606.9999999995,0.9904473793
2607.1999999995,0.9893831545
2607.3999999995,0.9882279649
2607.5999999995,0.9869775494
2607.7999999995,0.9856278719
2607.9999999995,0.9841751818
2608.1999999995,0.9826160762
2608.3999999995,0.9809475645
2608.5999999995,0.9791671335
2608.7999999995,0.9772728130
2608.9999999995,0.9752632406
2609.1999999995,0.9731377244
2609.3999999995,0.9708963029
2609.5999999995,0.9685398013
2609.7999999995,0.9660698819
2609.9999999995,0.9634890886
2610.1999999995,0.9608008841
2610.3999999995,0.9580096787
2610.5999999995,0.9551208489
2610.7999999995,0.9521407467
2610.9999999995,0.9490766970
2611.1999999995,0.9459369844
2611.3999999995,0.9427308269
2611.5999999995,0.9394683382
2611.7999999995,0.9361604777
2611.9999999995,0.9328189888
2612.1999999995,0.9294563262
2612.3999999995,0.9260855716
2612.5999999995,0.9227203415
2612.7999999995,0.9193746854
2612.9999999995,0.9160629778
2613.1999999995,0.9127998041
2613.3999999995,0.9095998429
2613.5999999995,0.9064777466
2613.7999999995,0.9034480206
2613.9999999995,0.9005249044
2614.1999999995,0.8977222551
2614.3999999995,0.8950534353
2614.5999999995,0.8925312063
2614.7999999995,0.8901676285
2614.9999999995,0.8879739691
2615.1999999995,0.8859606183
2615.3999999995,0.8841370142
2615.5999999995,0.8825115775
2615.7999999995,0.8810916542
2615.9999999995,0.8798834691
2616.1999999995,0.8788920868
2616.3999999995,0.8781213818
2616.5999999995,0.8775740165
2616.7999999995,0.8772514271
2616.9999999995,0.8771538157
2617.1999999995,0.8772801497
2617.3999999995,0.8776281666
2617.5999999995,0.8781943850
2617.7999999995,0.8789741208
2617.9999999995,0.8799615082
2618.1999999995,0.8811495268
2618.3999999995,0.8825300324
2618.5999999995,0.8840937946
2618.7999999995,0.8858305383
2618.9999999995,0.8877289918
2619.1999999995,0.8897769403
2619.3999999995,0.8919612849
2619.5999999995,0.8942681082
2619.7999999995,0.8966827458
2619.9999999995,0.8991898635
2620.1999999995,0.9017735412
2620.3999999995,0.9044173614
2620.5999999995,0.9071045038
2620.7999999995,0.9098178438
2620.9999999995,0.9125400559
2621.1999999995,0.9152537194
2621.3999999995,0.9179414268
2621.5999999995,0.9205858937
2621.7999999995,0.9231700685
2621.9999999995,0.9256772418
2622.1999999995,0.9280911534
2622.3999999995,0.9303960966
2622.5999999995,0.9325770186
2622.7999999995,0.9346196149
2622.9999999995,0.9365104192
2623.1999999995,0.9382368854
2623.3999999995,0.9397874624
2623.5999999995,0.9411516607
2623.7999999995,0.9423201113
2623.9999999995,0.9432846142
2624.1999999995,0.9440381791
2624.3999999995,0.9445750561
2624.5999999995,0.9448907576
2624.7999999995,0.9449820707
2624.9999999995,0.9448470604
2625.1999999995,0.9444850650
2625.3999999995,0.9438966816
2625.5999999995,0.9430837447
2625.7999999995,0.9420492963
2625.9999999995,0.9407975487
2626.1999999995,0.9393338408
2626.3999999995,0.9376645877
2626.5999999995,0.9357972240
2626.7999999995,0.9337401422
2626.9999999995,0.9315026263
2627.1999999995,0.9290947806
2627.3999999995,0.9265274556
2627.5999999995,0.9238121709
2627.7999999995,0.9209610354
2627.9999999995,0.9179866681
2628.1999999995,0.9149021167
2628.3999999995,0.9117207781
2628.5999999995,0.9084563209
2628.7999999995,0.9051226099
2628.9999999995,0.9017336354
2629.1999999995,0.8983034466
2629.3999999995,0.8948460916
2629.5999999995,0.8913755635
2629.7999999995,0.8879057541
2629.9999999995,0.8844504152
2630.1999999995,0.8810231282
2630.3999999995,0.8776372812
2630.5999999995,0.8743060539
2630.7999999995,0.8710424098
2630.9999999995,0.8678590934
2631.1999999995,0.8647686328
2631.3999999995,0.8617833455
2631.5999999995,0.8589153445
2631.7999999995,0.8561765444
2631.9999999995,0.8535786649
2632.1999999995,0.8511332287
2632.3999999995,0.8488515531
2632.5999999995,0.8467447320
2632.7999999995,0.8448236086
2632.9999999995,0.8430987354
2633.1999999995,0.8415803225
2633.3999999995,0.8402781719
2633.5999999995,0.8392016009
2633.7999999995,0.8383593518
2633.9999999995,0.8377594923
2634.1999999995,0.8374093065
2634.3999999995,0.8373151799
2634.5999999995,0.8374824802
2634.7999999995,0.8379154387
2634.9999999995,0.8386170334
2635.1999999995,0.8395888790
2635.3999999995,0.8408311267
2635.5999999995,0.8423423769
2635.7999999995,0.8441196078
2635.9999999995,0.8461581234
2636.1999999995,0.8484515223
2636.3999999995,0.8509916892
2636.5999999995,0.8537688106
2636.7999999995,0.8567714153
2636.9999999995,0.8599864383
2637.1999999995,0.8633993099
2637.3999999995,0.8669940656
2637.5999999995,0.8707534776
2637.7999999995,0.8746592046
2637.9999999995,0.8786919558
2638.1999999995,0.8828316692
2638.3999999995,0.8870576982
2638.5999999995,0.8913490040
2638.7999999995,0.8956843519
2638.9999999995,0.9000425055
2639.1999999995,0.9044024188
2639.3999999995,0.9087434207
2639.5999999995,0.9130453909
2639.7999999995,0.9172889245
2639.9999999995,0.9214554828
2640.1999999995,0.9255275302
2640.3999999995,0.9294886539
2640.5999999995,0.9333236682
2640.7999999995,0.9370187002
2640.9999999995,0.9405612595
2641.1999999995,0.9439402899
2641.3999999995,0.9471462052
2641.5999999995,0.9501709084
2641.7999999995,0.9530077969
2641.9999999995,0.9556517536
2642.1999999995,0.9580991246
2642.3999999995,0.9603476869
2642.5999999995,0.9623966048
2642.7999999995,0.9642463785
2642.9999999995,0.9658987844
2643.1999999995,0.9673568102
2643.3999999995,0.9686245835
2643.5999999995,0.9697072974
2643.7999999995,0.9706111329
2643.9999999995,0.9713431780
2644.1999999995,0.9719113466
2644.3999999995,0.9723242955
2644.5999999995,0.9725913406
2644.7999999995,0.9727223743
2644.9999999995,0.9727277815
2645.1999999995,0.9726183570
2645.3999999995,0.9724052229
2645.5999999995,0.9720997474
2645.7999999995,0.9717134630
2645.9999999995,0.9712579871
2646.1999999995,0.9707449424
2646.3999999995,0.9701858785
2646.5999999995,0.9695921954
2646.7999999995,0.9689750670
2646.9999999995,0.9683453674
2647.1999999995,0.9677135987
2647.3999999995,0.9670898202
2647.5999999995,0.9664835816
2647.7999999995,0.9659038579
2647.9999999995,0.9653589888
2648.1999999995,0.9648566215
2648.3999999995,0.9644036587
2648.5999999995,0.9640062110
2648.7999999995,0.9636695557
2648.9999999995,0.9633981016
2649.1999999995,0.9631953602
2649.3999999995,0.9630639245
2649.5999999995,0.9630054549
2649.7999999995,0.9630206737
2649.9999999995,0.9631093663
2650.1999999995,0.9632703921
2650.3999999995,0.9635017022
2650.5999999995,0.9638003666
2650.7999999995,0.9641626076
2650.9999999995,0.9645838429
2651.1999999995,0.9650587341
2651.3999999995,0.9655812435
2651.5999999995,0.9661446965
2651.7999999995,0.9667418496
2651.9999999995,0.9673649643
2652.1999999995,0.9680058849
2652.3999999995,0.9686561196
2652.5999999995,0.9693069256
2652.7999999995,0.9699493959
2652.9999999995,0.9705745468
2653.1999999995,0.9711734078
2653.3999999995,0.9717371101
2653.5999999995,0.9722569748
2653.7999999995,0.9727245998
2653.9999999995,0.9731319447
2654.1999999995,0.9734714125
2654.3999999995,0.9737359286
2654.5999999995,0.9739190147
2654.7999999995,0.9740148601
2654.9999999995,0.9740183853
2655.1999999995,0.9739253026
2655.3999999995,0.9737321686
2655.5999999995,0.9734364308
2655.7999999995,0.9730364673
2655.9999999995,0.9725316184
2656.1999999995,0.9719222103
2656.3999999995,0.9712095708
2656.5999999995,0.9703960357
2656.7999999995,0.9694849463
2656.9999999995,0.9684806376
2657.1999999995,0.9673884167
2657.3999999995,0.9662145320
2657.5999999995,0.9649661322
2657.7999999995,0.9636512157
2657.9999999995,0.9622785704
2658.1999999995,0.9608577046
2658.3999999995,0.9593987686
2658.5999999995,0.9579124683
2658.7999999995,0.9564099704
2658.9999999995,0.9549028015
2659.1999999995,0.9534027409
2659.3999999995,0.9519217077
2659.5999999995,0.9504716456
2659.7999999995,0.9490644032
2659.9999999995,0.9477116152
2660.1999999995,0.9464245821
2660.3999999995,0.9452141527
2660.5999999995,0.9440906095
2660.7999999995,0.9430635593
2660.9999999995,0.9421418297
2661.1999999995,0.9413333741
2661.3999999995,0.9406451851
2661.5999999995,0.9400832194
2661.7999999995,0.9396523336
2661.9999999995,0.9393562337
2662.1999999995,0.9391974371
2662.3999999995,0.9391772498
2662.5999999995,0.9392957573
2662.7999999995,0.9395518313
2662.9999999995,0.9399431508
2663.1999999995,0.9404662371
2663.3999999995,0.9411165038
2663.5999999995,0.9418883197
2663.7999999995,0.9427750836
2663.9999999995,0.9437693112
2664.1999999995,0.9448627311
2664.3999999995,0.9460463892
2664.5999999995,0.9473107608
2664.7999999994,0.9486458668
2664.9999999994,0.9500413936
2665.1999999994,0.9514868151
2665.3999999994,0.9529715134
2665.5999999994,0.9544848990
2665.7999999994,0.9560165259
2665.9999999994,0.9575562022
2666.1999999994,0.9590940941
2666.3999999994,0.9606208215
2666.5999999994,0.9621275439
2666.7999999994,0.9636060373
2666.9999999994,0.9650487584
2667.1999999994,0.9664488980
2667.3999999994,0.9678004223
2667.5999999994,0.9690981009
2667.7999999994,0.9703375233
2667.9999999994,0.9715151028
2668.1999999994,0.9726280675
2668.3999999994,0.9736744416
2668.5999999994,0.9746530139
2668.7999999994,0.9755632980
2668.9999999994,0.9764054818
2669.1999999994,0.9771803699
2669.3999999994,0.9778893184
2669.5999999994,0.9785341638
2669.7999999994,0.9791171472
2669.9999999994,0.9796408345
2670.1999999994,0.9801080349
2670.3999999994,0.9805217174
2670.5999999994,0.9808849272
2670.7999999994,0.9812007041
2670.9999999994,0.9814720016
2671.1999999994,0.9817016100
2671.3999999994,0.9818920835
2671.5999999994,0.9820456720
2671.7999999994,0.9821642583
2671.9999999994,0.9822493030
2672.1999999994,0.9823017952
2672.3999999994,0.9823222116
2672.5999999994,0.9823104845
2672.7999999994,0.9822659769
2672.9999999994,0.9821874687
2673.1999999994,0.9820731505
2673.3999999994,0.9819206286
2673.5999999994,0.9817269382
2673.7999999994,0.9814885676
2673.9999999994,0.9812014916
2674.1999999994,0.9808612151
2674.3999999994,0.9804628247
2674.5999999994,0.9800010517
2674.7999999994,0.9794703416
2674.9999999994,0.9788649328
2675.1999999994,0.9781789434
2675.3999999994,0.9774064632
2675.5999999994,0.9765416532
2675.7999999994,0.9755788492
2675.9999999994,0.9745126690
2676.1999999994,0.9733381228
2676.3999999994,0.9720507244
2676.5999999994,0.9706466027
2676.7999999994,0.9691226102
2676.9999999994,0.9674764301
2677.1999999994,0.9657066764
2677.3999999994,0.9638129889
2677.5999999994,0.9617961186
2677.7999999994,0.9596580040
2677.9999999994,0.9574018348
2678.1999999994,0.9550321030
2678.3999999994,0.9525546387
2678.5999999994,0.9499766306
2678.7999999994,0.9473066282
2678.9999999994,0.9445545269
2679.1999999994,0.9417315340
2679.3999999994,0.9388501150
2679.5999999994,0.9359239210
2679.7999999994,0.9329676969
2679.9999999994,0.9299971700
2680.1999999994,0.9270289213
2680.3999999994,0.9240802398
2680.5999999994,0.9211689605
2680.7999999994,0.9183132889
2680.9999999994,0.9155316140
2681.1999999994,0.9128423105
2681.3999999994,0.9102635343
2681.5999999994,0.9078130132
2681.7999999994,0.9055078350
2681.9999999994,0.9033642372
2682.1999999994,0.9013973993
2682.3999999994,0.8996212420
2682.5999999994,0.8980482358
2682.7999999994,0.8966892205
2682.9999999994,0.8955532398
2683.1999999994,0.8946473916
2683.3999999994,0.8939766975
2683.5999999994,0.8935439919
2683.7999999994,0.8933498325
2683.9999999994,0.8933924345
2684.1999999994,0.8936676266
2684.3999999994,0.8941688325
2684.5999999994,0.8948870745
2684.7999999994,0.8958110022
2684.9999999994,0.8969269431
2685.1999999994,0.8982189765
2685.3999999994,0.8996690275
2685.5999999994,0.9012569824
2685.7999999994,0.9029608214
2685.9999999994,0.9047567692
2686.1999999994,0.9066194618
2686.3999999994,0.9085221264
2686.5999999994,0.9104367744
2686.7999999994,0.9123344060
2686.9999999994,0.9141852235
2687.1999999994,0.9159588533
2687.3999999994,0.9176245753
2687.5999999994,0.9191515571
2687.7999999994,0.9205090933
2687.9999999994,0.9216668482
2688.1999999994,0.9225951005
2688.3999999994,0.9232649893
2688.5999999994,0.9236487601
2688.7999999994,0.9237200099
2688.9999999994,0.9234539293
2689.1999999994,0.9228275417
2689.3999999994,0.9218199362
2689.5999999994,0.9204124944
2689.7999999994,0.9185891079
2689.9999999994,0.9163363859
2690.1999999994,0.9136438489
2690.3999999994,0.9105041090
2690.5999999994,0.9069130320
2690.7999999994,0.9028698807
2690.9999999994,0.8983774358
2691.1999999994,0.8934420938
2691.3999999994,0.8880739377
2691.5999999994,0.8822867802
2691.7999999994,0.8760981762
2691.9999999994,0.8695294040
2692.1999999994,0.8626054129
2692.3999999994,0.8553547378
2692.5999999994,0.8478093774
2692.7999999994,0.8400046388
2692.9999999994,0.8319789465
2693.1999999994,0.8237736174
2693.3999999994,0.8154326022
2693.5999999994,0.8070021948
2693.7999999994,0.7985307122
2693.9999999994,0.7900681451
2694.1999999994,0.7816657850
2694.3999999994,0.7733758270
2694.5999999994,0.7652509547
2694.7999999994,0.7573439094
2694.9999999994,0.7497070467
2695.1999999994,0.7423918866
2695.3999999994,0.7354486599
2695.5999999994,0.7289258562
2695.7999999994,0.7228697774
2695.9999999994,0.7173241033
2696.1999999994,0.7123294725
2696.3999999994,0.7079230842
2696.5999999994,0.7041383271
2696.7999999994,0.7010044385
2696.9999999994,0.6985461997
2697.1999999994,0.6967836727
2697.3999999994,0.6957319806
2697.5999999994,0.6954011383
2697.7999999994,0.6957959342
2697.9999999994,0.6969158679
2698.1999999994,0.6987551448
2698.3999999994,0.7013027283
2698.5999999994,0.7045424521
2698.7999999994,0.7084531892
2698.9999999994,0.7130090787
2699.1999999994,0.7181798053
2699.3999999994,0.7239309304
2699.5999999994,0.7302242680
2699.7999999994,0.7370183014
2699.9999999994,0.7442686344
2700.1999999994,0.7519284689
2700.3999999994,0.7599491031
2700.5999999994,0.7682804415
2700.7999999994,0.7768715089
2700.9999999994,0.7856709605
2701.1999999994,0.7946275809
2701.3999999994,0.8036907633
2701.5999999994,0.8128109631
2701.7999999994,0.8219401195
2701.9999999994,0.8310320389
2702.1999999994,0.8400427370
2702.3999999994,0.8489307342
2702.5999999994,0.8576573038
2702.7999999994,0.8661866697
2702.9999999994,0.8744861544
2703.1999999994,0.8825262770
2703.3999999994,0.8902808036
2703.5999999994,0.8977267515
2703.7999999994,0.9048443501
2703.9999999994,0.9116169642
2704.1999999994,0.9180309806
2704.3999999994,0.9240756662
2704.5999999994,0.9297429993
2704.7999999994,0.9350274819
2704.9999999994,0.9399259359
2705.1999999994,0.9444372893
2705.3999999994,0.9485623574
2705.5999999994,0.9523036232
2705.7999999994,0.9556650202
2705.9999999994,0.9586517244
2706.1999999994,0.9612699554
2706.3999999994,0.9635267919
2706.5999999994,0.9654300034
2706.7999999994,0.9669878998
2706.9999999994,0.9682092007
2707.1999999994,0.9691029245
2707.3999999994,0.9696782993
2707.5999999994,0.9699446941
2707.7999999994,0.9699115699
2707.9999999994,0.9695884513
2708.1999999994,0.9689849154
2708.3999999994,0.9681105975
2708.5999999994,0.9669752115
2708.7999999994,0.9655885831
2708.9999999994,0.9639606926
2709.1999999994,0.9621017266
2709.3999999994,0.9600221334
2709.5999999994,0.9577326824
2709.7999999994,0.9552445230
2709.9999999994,0.9525692408
2710.1999999994,0.9497189099
2710.3999999994,0.9467061374
2710.5999999994,0.9435440991
2710.7999999994,0.9402465654
2710.9999999994,0.9368279136
2711.1999999994,0.9333031290
2711.3999999994,0.9296877901
2711.5999999994,0.9259980412
2711.7999999994,0.9222505503
2711.9999999994,0.9184624523
2712.1999999994,0.9146512803
2712.3999999994,0.9108348840
2712.5999999994,0.9070313370
2712.7999999994,0.9032588356
2712.9999999994,0.8995355889
2713.1999999994,0.8958797045
2713.3999999994,0.8923090687
2713.5999999994,0.8888412264
2713.7999999994,0.8854932604
2713.9999999994,0.8822816728
2714.1999999994,0.8792222701
2714.3999999994,0.8763300544
2714.5999999994,0.8736191205
2714.7999999994,0.8711025617
2714.9999999994,0.8687923852
2715.1999999994,0.8666994364
2715.3999999994,0.8648333349
2715.5999999994,0.8632024210
2715.7999999994,0.8618137137
2715.9999999994,0.8606728798
2716.1999999994,0.8597842147
2716.3999999994,0.8591506338
2716.5999999994,0.8587736752
2716.7999999994,0.8586535128
2716.9999999994,0.8587889786
2717.1999999994,0.8591775954
2717.3999999994,0.8598156182
2717.5999999994,0.8606980836
2717.7999999994,0.8618188673
2717.9999999994,0.8631707483
2718.1999999994,0.8647454804
2718.3999999994,0.8665338679
2718.5999999994,0.8685258481
2718.7999999994,0.8707105762
2718.9999999994,0.8730765149
2719.1999999994,0.8756115262
2719.3999999994,0.8783029647
2719.5999999994,0.8811377720
2719.7999999994,0.8841025713
2719.9999999994,0.8871837611
2720.1999999994,0.8903676072
2720.3999999994,0.8936403329
2720.5999999994,0.8969882053
2720.7999999994,0.9003976190
2720.9999999994,0.9038551742
2721.1999999994,0.9073477512
2721.3999999994,0.9108625788
2721.5999999994,0.9143872974
2721.7999999994,0.9179100159
2721.9999999994,0.9214193630
2722.1999999994,0.9249045318
2722.3999999994,0.9283553180
2722.5999999994,0.9317621521
2722.7999999994,0.9351161254
2722.9999999994,0.9384090096
2723.1999999994,0.9416332706
2723.3999999994,0.9447820768
2723.5999999994,0.9478493015
2723.7999999994,0.9508295209
2723.9999999994,0.9537180062
2724.1999999994,0.9565107125
2724.3999999994,0.9592042619
2724.5999999994,0.9617959245
2724.7999999994,0.9642835952
2724.9999999994,0.9666657670
2725.1999999994,0.9689415027
2725.3999999994,0.9711104035
2725.5999999994,0.9731725765
2725.7999999994,0.9751286000
2725.9999999994,0.9769794880
2726.1999999994,0.9787266545
2726.3999999994,0.9803718760
2726.5999999994,0.9819172555
2726.7999999994,0.9833651857
2726.9999999994,0.9847183131
2727.1999999994,0.9859795023
2727.3999999994,0.9871518023
2727.5999999994,0.9882384125
2727.7999999994,0.9892426515
2727.9999999994,0.9901679259
2728.1999999994,0.9910177018
2728.3999999994,0.9917954771
2728.5999999994,0.9925047556
2728.7999999994,0.9931490232
2728.9999999994,0.9937317247
2729.1999999994,0.9942562435
2729.3999999994,0.9947258815
2729.5999999994,0.9951438412
2729.7999999994,0.9955132092
2729.9999999994,0.9958369405
2730.1999999994,0.9961178439
2730.3999999994,0.9963585692
2730.5999999994,0.9965615942
2730.7999999994,0.9967292133
2730.9999999994,0.9968635262
2731.1999999994,0.9969664278
2731.3999999994,0.9970395982
2731.5999999994,0.9970844929
2731.7999999994,0.9971023340
2731.9999999994,0.9970941017
2732.1999999994,0.9970605259
2732.3999999994,0.9970020786
2732.5999999994,0.9969189667
2732.7999999994,0.9968111260
2732.9999999994,0.9966782152
2733.1999999994,0.9965196119
2733.3999999994,0.9963344096
2733.5999999994,0.9961214158
2733.7999999994,0.9958791524
2733.9999999994,0.9956058584
2734.1999999994,0.9952994948
2734.3999999994,0.9949577520
2734.5999999994,0.9945780610
2734.7999999994,0.9941576072
2734.9999999994,0.9936933490
2735.1999999994,0.9931820391
2735.3999999994,0.9926202510
2735.5999999994,0.9920044093
2735.7999999994,0.9913308251
2735.9999999994,0.9905957353
2736.1999999994,0.9897953467
2736.3999999994,0.9889258843
2736.5999999994,0.9879836444
2736.7999999994,0.9869650504
2736.9999999994,0.9858667128
2737.1999999994,0.9846854916
2737.3999999994,0.9834185612
2737.5999999994,0.9820634763
2737.7999999994,0.9806182383
2737.9999999994,0.9790813611
2738.1999999994,0.9774519360
2738.3999999994,0.9757296928
2738.5999999994,0.9739150581
2738.7999999994,0.9720092075
2738.9999999994,0.9700141124
2739.1999999994,0.9679325787
2739.3999999994,0.9657682769
2739.5999999994,0.9635257626
2739.7999999994,0.9612104862
2739.9999999994,0.9588287908
2740.1999999994,0.9563878982
2740.3999999994,0.9538958815
2740.5999999994,0.9513616250
2740.7999999994,0.9487947706
2740.9999999994,0.9462056511
2741.1999999994,0.9436052109
2741.3999999994,0.9410049147
2741.5999999994,0.9384166446
2741.7999999994,0.9358525874
2741.9999999994,0.9333251139
2742.1999999994,0.9308466502
2742.3999999994,0.9284295450
2742.5999999994,0.9260859325
2742.7999999994,0.9238275959
2742.9999999994,0.9216658306
2743.1999999994,0.9196113121
2743.3999999994,0.9176739696
2743.5999999994,0.9158628670
2743.7999999994,0.9141860952
2743.9999999994,0.9126506757
